date,open,high,low,close,volume
2022-03-02,150.848999,152.999496,148.750000,152.052505,47334000
2022-03-03,153.531494,153.929001,146.856003,147.898499,65198000
2022-03-04,147.158997,147.850006,143.807007,145.641006,60934000
2022-03-07,145.443497,146.094498,137.416504,137.453003,86934000
2022-03-08,136.683502,140.699493,133.572495,136.014496,91662000
2022-03-09,139.500000,140.250000,136.828003,139.279007,82656000
2022-03-10,145.684998,148.674500,143.977997,146.817505,135062000
2022-03-11,149.574493,149.675003,145.369003,145.524506,68900000
2022-03-14,145.981003,147.449997,140.884003,141.852997,74086000
2022-03-15,142.850006,147.985001,142.000000,147.366501,75584000
2022-03-16,148.500000,153.149994,147.353500,153.104004,84958000
2022-03-17,152.640503,157.498505,152.139999,157.238998,72934000
2022-03-18,156.813004,161.593994,156.011002,161.250504,102962000
2022-03-21,161.121002,163.084000,159.552994,161.491501,66538000
2022-03-22,161.805496,166.167007,161.699005,164.889008,64086000
2022-03-23,163.705002,166.369995,162.686996,163.408005,55812000
2022-03-24,163.749496,164.118500,160.050003,163.649506,56798000
2022-03-25,164.000000,165.368500,162.250000,164.773499,49032000
2022-03-28,164.975006,169.037506,164.899994,168.990494,59854000
2022-03-29,170.384003,170.831497,167.868500,169.315002,66154000
2022-03-30,168.509506,168.950500,165.500000,166.300995,56168000
2022-03-31,166.445007,166.494995,162.953506,162.997498,59966000
2022-04-01,164.149506,165.826996,162.319504,163.559998,57090000
2022-04-04,164.125000,168.394501,163.205505,168.346497,49882000
2022-04-05,167.741501,168.110504,163.266006,164.054993,53728000
2022-04-06,161.650497,162.199997,157.254501,158.755997,79056000
2022-04-07,158.399994,160.078995,154.511505,157.784500,68136000
2022-04-08,156.750000,157.368500,154.231003,154.460495,46002000
2022-04-11,152.712997,154.136505,150.534500,151.121994,52112000
2022-04-12,153.692505,155.098999,150.382996,150.787506,55178000
2022-04-13,150.018494,156.024994,149.600006,155.541000,53390000
2022-04-14,155.389999,155.897003,151.472000,151.706497,51598000
2022-04-18,151.523499,154.039505,150.250504,152.785004,46514000
2022-04-19,152.029495,158.649002,151.550507,158.115494,54926000
2022-04-20,157.602493,157.602493,153.603500,153.998001,59630000
2022-04-21,154.714005,156.738007,147.589493,148.296005,63970000
2022-04-22,148.250000,149.615005,143.697495,144.350006,73078000
2022-04-25,144.022995,146.221497,142.306503,146.074005,61874000
2022-04-26,144.800003,144.856003,138.929504,139.391006,77530000
2022-04-27,140.191498,141.948502,135.783493,138.167007,71336000
2022-04-28,142.177994,145.937500,140.300003,144.596497,117316000
2022-04-29,129.848999,130.761002,121.625000,124.281502,272662000
2022-05-02,122.401001,124.667999,118.375000,124.500000,148788000
2022-05-03,124.053497,126.220497,122.824997,124.253502,79134000
2022-05-04,123.599998,126.000000,119.182999,125.928497,110746000
2022-05-05,123.000000,123.499001,115.072502,116.406998,144392000
2022-05-06,114.849998,119.050499,113.081497,114.772499,124260000
2022-05-09,111.312500,114.000000,107.957001,108.789001,128124000
2022-05-10,111.250000,112.642502,107.170998,108.859001,105434000
2022-05-11,108.103500,110.155998,104.428497,105.372002,109704000
2022-05-12,102.750000,110.780502,102.405502,106.930496,132026000
2022-05-13,109.069000,113.183998,107.800003,113.055000,93684000
2022-05-16,113.099998,113.992500,110.353996,110.810501,74566000
2022-05-17,113.275002,115.800003,111.276497,115.368500,76448000
2022-05-18,111.439499,112.852997,106.249001,107.112503,108380000
2022-05-19,106.280502,110.033997,106.193001,107.319000,88142000
2022-05-20,109.568497,109.898003,105.009499,107.591003,99500000
2022-05-23,108.460999,108.819000,103.949997,107.556999,107798000
2022-05-24,104.025002,105.400002,101.260002,104.099998,102934000
2022-05-25,103.655502,108.175003,103.650002,106.775002,93120000
2022-05-26,107.970001,112.665497,107.453499,111.077499,93002000
2022-05-27,113.550003,115.186996,112.627998,115.146500,93660000
2022-05-31,116.279999,121.994499,115.675003,120.209503,144634000
2022-06-01,122.255997,125.179001,120.622498,121.683998,127528000
2022-06-02,121.683998,125.610001,120.044998,125.511002,100560000
2022-06-03,124.199997,124.400002,121.046501,122.349998,97604000
2022-06-06,125.250000,128.990005,123.809998,124.790001,135269000
2022-06-07,122.010002,124.099998,120.629997,123.000000,85156700
2022-06-08,122.610001,123.750000,120.750000,121.180000,64926600
2022-06-09,119.989998,121.300003,116.099998,116.150002,67029800
2022-06-10,113.419998,114.500000,109.050003,109.650002,87266000
2022-06-13,104.190002,106.540001,101.860001,103.669998,99277700
2022-06-14,104.190002,104.879997,101.430000,102.309998,69728800
2022-06-15,103.860001,109.059998,103.529999,107.669998,85011100
2022-06-16,104.470001,104.580002,102.010002,103.660004,82186300
2022-06-17,102.800003,106.980003,102.510002,106.220001,99772100
2022-06-21,108.199997,111.629997,103.559998,108.680000,70901200
2022-06-22,107.430000,112.129997,107.019997,108.949997,60040100
2022-06-23,110.389999,113.000000,107.930000,112.440002,64345300
2022-06-24,112.379997,116.709999,111.430000,116.459999,69867600
2022-06-27,117.089996,117.980003,112.699997,113.220001,62133200
2022-06-28,113.500000,114.849998,107.040001,107.400002,74942900
2022-06-29,107.379997,110.989998,106.910004,108.919998,66375300
2022-06-30,108.110001,108.180000,102.519997,106.209999,97679400
2022-07-01,106.290001,109.750000,105.849998,109.559998,73021200
2022-07-05,107.599998,114.080002,106.320000,113.500000,76583700
2022-07-06,113.209999,115.480003,112.010002,114.330002,66958900
2022-07-07,113.849998,116.989998,113.489998,116.330002,57872300
2022-07-08,114.599998,116.580002,113.690002,115.540001,45719700
2022-07-11,114.080002,114.300003,110.870003,111.750000,53487600
2022-07-12,112.160004,113.230003,108.339996,109.220001,54280300
2022-07-13,107.029999,111.779999,106.010002,110.400002,61353800
2022-07-14,110.239998,111.180000,107.580002,110.629997,51163100
2022-07-15,112.500000,115.589996,111.589996,113.550003,84317800
2022-07-18,115.000000,117.239998,113.150002,113.760002,59115400
2022-07-19,115.699997,118.949997,114.029999,118.209999,60990000
2022-07-20,118.620003,123.480003,118.320000,122.769997,71268300
2022-07-21,123.199997,124.849998,121.260002,124.629997,60239900
2022-07-22,125.010002,125.500000,121.349998,122.419998,51463800
2022-07-25,122.699997,123.639999,120.029999,121.139999,50221300
2022-07-26,115.790001,118.150002,114.529999,114.809998,67075100
2022-07-27,117.309998,121.900002,117.160004,120.970001,61582000
2022-07-28,121.570000,122.839996,118.080002,122.279999,82245500
2022-07-29,134.899994,137.649994,132.410004,134.949997,148892900
2022-08-01,134.960007,138.830002,133.509995,135.389999,76846900
2022-08-02,134.720001,137.440002,134.089996,134.160004,61922400
2022-08-03,136.210007,140.490005,136.050003,139.520004,71827800
2022-08-04,140.580002,143.559998,139.550003,142.570007,70585000
2022-08-05,140.100006,142.860001,139.600006,140.800003,50686900
2022-08-08,142.050003,144.229996,138.289993,139.410004,52229000
2022-08-09,138.050003,138.949997,136.210007,137.830002,40434700
2022-08-10,142.899994,144.600006,141.009995,142.690002,54773800
2022-08-11,143.860001,144.490005,139.759995,140.639999,44867300
2022-08-12,142.050003,143.570007,140.119995,143.550003,47643500
2022-08-15,142.800003,143.759995,141.490005,143.179993,39014600
2022-08-16,143.910004,146.570007,142.000000,144.779999,59102900
2022-08-17,142.690002,143.380005,140.779999,142.100006,48149800
2022-08-18,141.320007,142.770004,140.380005,142.300003,37458700
2022-08-19,140.470001,141.110001,137.910004,138.229996,47792800
2022-08-22,135.720001,136.320007,132.850006,133.220001,50461500
2022-08-23,133.410004,134.990005,132.949997,133.619995,36252100
2022-08-24,132.750000,135.470001,132.100006,133.800003,38627000
2022-08-25,135.259995,137.419998,134.279999,137.279999,37496300
2022-08-26,136.550003,137.830002,130.500000,130.750000,53322700
2022-08-29,129.899994,131.949997,128.770004,129.789993,48101600
2022-08-30,131.250000,132.070007,126.849998,128.729996,49203000
2022-08-31,129.449997,130.589996,126.739998,126.769997,53648700
2022-09-01,126.000000,128.020004,123.660004,127.820000,56636100
2022-09-02,129.500000,131.380005,126.389999,127.510002,57429800
2022-09-06,127.919998,128.619995,124.739998,126.110001,43888600
2022-09-07,126.120003,129.820007,125.400002,129.479996,47900300
2022-09-08,127.720001,130.279999,127.099998,129.820007,43988500
2022-09-09,130.910004,133.690002,130.759995,133.270004,49387600
2022-09-12,134.100006,136.490005,134.000000,136.449997,53826900
2022-09-13,131.009995,131.399994,126.269997,126.820000,72694000
2022-09-14,127.360001,128.839996,126.330002,128.550003,45316800
2022-09-15,127.379997,130.369995,125.500000,126.279999,52887200
2022-09-16,122.779999,123.870003,120.699997,123.529999,115667800
2022-09-19,122.160004,124.709999,121.800003,124.660004,47279700
2022-09-20,123.349998,124.400002,121.139999,122.190002,47698400
2022-09-21,122.489998,123.760002,118.449997,118.540001,58498900
2022-09-22,117.080002,118.790001,116.260002,117.309998,55229200
2022-09-23,116.000000,116.050003,112.059998,113.779999,65126700
2022-09-26,113.300003,117.339996,113.129997,115.150002,62723300
2022-09-27,117.199997,118.320000,113.050003,114.410004,60094700
2022-09-28,114.379997,118.699997,113.800003,118.010002,55763800
2022-09-29,115.599998,116.070000,113.059998,114.800003,58969700
2022-09-30,114.080002,116.919998,112.839996,113.000000,59479600
2022-10-03,113.580002,116.910004,112.449997,115.879997,50941900
2022-10-04,119.889999,123.000000,119.790001,121.089996,62812600
2022-10-05,118.580002,121.750000,117.690002,120.949997,48217500
2022-10-06,120.769997,121.529999,119.500000,120.300003,42253800
2022-10-07,118.000000,118.169998,113.879997,114.559998,54678000
2022-10-10,115.099998,116.250000,112.430000,113.669998,42339700
2022-10-11,112.709999,115.480003,110.389999,112.209999,56432200
2022-10-12,112.489998,113.830002,111.400002,112.900002,45728700
2022-10-13,107.879997,113.440002,105.349998,112.529999,86868100
2022-10-14,114.099998,114.959999,106.599998,106.900002,67737300
2022-10-17,110.110001,114.190002,110.089996,113.790001,62782000
2022-10-18,119.059998,119.519997,114.790001,116.360001,65607400
2022-10-19,114.709999,116.589996,113.220001,115.070000,47198100
2022-10-20,113.830002,118.239998,113.510002,115.250000,48795100
2022-10-21,114.790001,119.589996,114.500000,119.320000,55660500
2022-10-24,119.980003,120.389999,116.570000,119.820000,49531500
2022-10-25,119.650002,121.320000,118.949997,120.599998,50934600
2022-10-26,116.000000,119.349998,114.760002,115.660004,68802300
2022-10-27,113.919998,114.120003,109.769997,110.959999,129605400
2022-10-28,97.910004,103.959999,97.660004,103.410004,223133400
2022-10-31,103.559998,104.870003,100.739998,102.440002,99251400
2022-11-01,103.989998,104.580002,96.059998,96.790001,153370000
2022-11-02,97.320000,97.739998,92.010002,92.120003,135761800
2022-11-03,92.470001,93.500000,89.019997,89.300003,136683300
2022-11-04,91.489998,92.440002,88.040001,90.980003,129101300
2022-11-07,91.949997,92.099998,89.040001,90.529999,77495700
2022-11-08,90.790001,91.720001,88.230003,89.980003,88703400
2022-11-09,89.470001,89.480003,85.870003,86.139999,90796200
2022-11-10,92.940002,98.690002,91.650002,96.629997,173414900
2022-11-11,97.879997,101.190002,96.660004,100.790001,111590500
2022-11-14,98.769997,100.120003,97.290001,98.489998,99533100
2022-11-15,103.209999,103.790001,97.339996,98.940002,111336300
2022-11-16,96.849998,98.489998,95.540001,97.120003,87958800
2022-11-17,95.370003,96.970001,94.029999,94.849998,82617900
2022-11-18,95.949997,95.989998,92.480003,94.139999,72428200
2022-11-21,93.970001,95.019997,90.589996,92.459999,84330300
2022-11-22,92.620003,93.349998,90.870003,93.199997,62192000
2022-11-23,93.239998,94.580002,92.830002,94.129997,59414700
2022-11-25,93.790001,94.430000,93.070000,93.410004,35088600
2022-11-28,93.930000,96.400002,93.430000,93.949997,74943100
2022-11-29,94.040001,94.410004,91.440002,92.419998,65567300
2022-11-30,92.470001,96.540001,91.529999,96.540001,102805800
2022-12-01,96.989998,97.230003,94.919998,95.500000,68488000
2022-12-02,94.480003,95.360001,93.779999,94.129997,72496400
2022-12-05,93.050003,94.059998,90.820000,91.010002,71535500
2022-12-06,90.500000,91.040001,87.900002,88.250000,75503600
2022-12-07,88.339996,89.889999,87.480003,88.459999,68086900
2022-12-08,89.239998,90.860001,87.879997,90.349998,73305900
2022-12-09,88.900002,90.300003,88.629997,89.089996,67398500
2022-12-12,89.209999,90.580002,87.870003,90.550003,61999800
2022-12-13,95.230003,96.250000,90.519997,92.489998,100212000
2022-12-14,92.500000,93.459999,89.870003,91.580002,70298000
2022-12-15,89.889999,89.970001,87.470001,88.449997,84802900
2022-12-16,88.269997,89.349998,86.730003,87.860001,146144100
2022-12-19,87.510002,87.629997,84.510002,84.919998,83531500
2022-12-20,85.330002,86.610001,84.330002,85.190002,74348300
2022-12-21,86.180000,87.230003,85.209999,86.769997,59267200
2022-12-22,85.519997,85.680000,82.250000,83.790001,81431300
2022-12-23,83.250000,85.779999,82.930000,85.250000,57433700
2022-12-27,84.970001,85.349998,83.000000,83.040001,57284000
2022-12-28,82.800003,83.480003,81.690002,81.820000,58228600
2022-12-29,82.870003,84.550003,82.550003,84.180000,54995900
2022-12-30,83.120003,84.050003,82.470001,84.000000,62401200
2023-01-03,85.459999,86.959999,84.209999,85.820000,76706000
2023-01-04,86.550003,86.980003,83.360001,85.139999,68885100
2023-01-05,85.330002,85.419998,83.070000,83.120003,67930800
2023-01-06,83.029999,86.400002,81.430000,86.080002,83303400
2023-01-09,87.459999,89.480003,87.080002,87.360001,65266100
2023-01-10,87.570000,90.190002,87.290001,89.870003,67756600
2023-01-11,90.930000,95.260002,90.930000,95.089996,103126200
2023-01-12,96.930000,97.190002,93.500000,95.269997,85254800
2023-01-13,94.180000,98.370003,94.120003,98.120003,85549400
2023-01-17,98.680000,98.889999,95.730003,96.050003,72755000
2023-01-18,97.250000,99.320000,95.379997,95.459999,79570400
2023-01-19,94.739998,95.440002,92.860001,93.680000,69002700
2023-01-20,93.860001,97.349998,93.199997,97.250000,67481500
2023-01-23,97.559998,97.779999,95.860001,97.519997,76501100
2023-01-24,96.930000,98.089996,96.000000,96.320000,66929500
2023-01-25,92.559998,97.239998,91.519997,97.180000,94261600
2023-01-26,98.239998,99.489998,96.919998,99.220001,68523600
2023-01-27,99.529999,103.489998,99.529999,102.239998,87775600
2023-01-30,101.089996,101.739998,99.010002,100.550003,70691900
2023-01-31,101.160004,103.349998,101.139999,103.129997,66527300
2023-02-01,102.529999,106.239998,101.239998,105.150002,80450100
2023-02-02,110.250000,114.000000,108.879997,112.910004,158154200
2023-02-03,105.260002,108.779999,102.519997,103.389999,144374800
2023-02-06,102.930000,103.949997,100.650002,102.180000,81945200
2023-02-07,101.169998,102.410004,98.080002,102.110001,119501300
2023-02-08,102.040001,102.669998,98.779999,100.050003,75878300
2023-02-09,101.320000,101.779999,97.570000,98.239998,64622500
2023-02-10,97.559998,98.820000,96.230003,97.610001,52740100
2023-02-13,97.849998,99.680000,96.910004,99.540001,52841500
2023-02-14,98.410004,100.919998,97.519997,99.699997,56202900
2023-02-15,99.089996,101.169998,98.449997,101.160004,47957600
2023-02-16,99.209999,100.629997,98.099998,98.150002,56339200
2023-02-17,97.800003,97.940002,95.650002,97.199997,60029400
2023-02-21,95.339996,95.610001,94.269997,94.580002,56580400
2023-02-22,95.099998,97.010002,94.800003,95.790001,59534100
2023-02-23,96.120003,96.430000,93.669998,95.820000,48467000
2023-02-24,93.529999,94.139999,92.320000,93.500000,57053800
2023-02-27,94.279999,94.779999,93.139999,93.760002,47470300
2023-02-28,93.139999,94.690002,92.919998,94.230003,43959300
2023-03-01,93.870003,94.680000,91.589996,92.169998,52299500
2023-03-02,91.410004,92.230003,90.389999,92.129997,55509400
2023-03-03,92.739998,94.940002,92.660004,94.900002,55759600
2023-03-06,95.190002,96.550003,93.739998,93.750000,52112400
2023-03-07,94.059998,95.089996,92.779999,93.550003,49100700
2023-03-08,93.599998,94.169998,92.180000,93.919998,44899100
2023-03-09,93.680000,96.209999,92.180000,92.250000,56218700
2023-03-10,92.669998,93.570000,90.250000,90.730003,69827500
2023-03-13,89.970001,94.019997,88.120003,92.430000,72397100
2023-03-14,93.830002,95.070000,92.709999,94.879997,60912700
2023-03-15,93.220001,96.669998,93.070000,96.199997,70731800
2023-03-16,95.750000,100.989998,95.610001,100.040001,84446900
2023-03-17,99.790001,100.660004,97.459999,98.949997,87300200
2023-03-20,98.410004,98.480003,95.699997,97.709999,62388900
2023-03-21,98.139999,100.849998,98.000000,100.610001,58597300
2023-03-22,100.449997,102.099998,98.610001,98.699997,57475400
2023-03-23,100.430000,101.059998,97.620003,98.709999,57559300
2023-03-24,98.070000,98.300003,96.400002,98.129997,56095400
2023-03-27,99.070000,99.339996,97.080002,98.040001,46721300
2023-03-28,98.110001,98.440002,96.290001,97.239998,38720100
2023-03-29,98.690002,100.419998,98.559998,100.250000,49783300
2023-03-30,101.550003,103.040001,101.010002,102.000000,53633400
2023-03-31,102.160004,103.489998,101.949997,103.290001,56750300
2023-04-03,102.300003,103.290001,101.430000,102.410004,41135700
2023-04-04,102.750000,104.199997,102.110001,103.949997,48662500
2023-04-05,103.910004,103.910004,100.750000,101.099998,45175400
2023-04-06,100.750000,102.379997,99.800003,102.059998,43808000
2023-04-10,100.959999,102.199997,99.570000,102.169998,37261200
2023-04-11,100.800003,101.000000,99.010002,99.919998,60417800
2023-04-12,100.400002,100.510002,97.709999,97.830002,56735000
2023-04-13,98.949997,102.570000,98.709999,102.400002,67925100
2023-04-14,102.070000,103.199997,101.110001,102.510002,51450500
2023-04-17,103.160004,103.730003,101.589996,102.739998,39919500
2023-04-18,103.949997,104.199997,101.519997,102.300003,39790500
2023-04-19,101.580002,105.120003,101.389999,104.300003,58398900
2023-04-20,103.529999,105.250000,103.209999,103.809998,57696900
2023-04-21,106.099998,108.150002,105.080002,106.959999,86774200
2023-04-24,107.660004,109.230003,105.070000,106.209999,69575600
2023-04-25,104.910004,105.449997,102.449997,102.570000,65026800
2023-04-26,105.040001,106.620003,104.099998,104.980003,73803800
2023-04-27,108.160004,110.860001,106.800003,109.820000,149961200
2023-04-28,107.730003,109.480003,104.330002,105.449997,130715900
2023-05-01,104.949997,105.230003,101.820000,102.050003,74728100
2023-05-02,101.470001,103.900002,101.150002,103.629997,73469400
2023-05-03,103.739998,105.959999,103.279999,103.650002,65051900
2023-05-04,104.040001,105.389999,103.309998,104.000000,45345500
2023-05-05,104.269997,105.760002,103.550003,105.660004,56951700
2023-05-08,105.040001,106.099998,104.699997,105.830002,49430900
2023-05-09,105.480003,106.790001,105.160004,106.620003,44089400
2023-05-10,108.099998,110.669998,108.050003,110.190002,78627600
2023-05-11,111.029999,113.279999,110.489998,112.180000,74924800
2023-05-12,112.160004,112.639999,109.320000,110.260002,49852700
2023-05-15,111.150002,112.290001,109.250000,111.199997,53011100
2023-05-16,111.050003,114.790001,111.050003,113.400002,71472900
2023-05-17,114.889999,115.830002,114.220001,115.500000,65655200
2023-05-18,116.690002,118.599998,116.339996,118.150002,73174100
2023-05-19,118.160004,118.309998,115.699997,116.250000,55056300
2023-05-22,116.769997,116.769997,114.250000,115.010002,70741100
2023-05-23,114.269997,117.139999,113.779999,114.989998,67576300
2023-05-24,115.349998,117.339996,115.019997,116.750000,63487900
2023-05-25,116.629997,116.870003,114.309998,115.000000,66496700
2023-05-26,116.040001,121.500000,116.019997,120.110001,96779900
2023-05-30,122.370003,122.919998,119.860001,121.660004,64314800
2023-05-31,121.449997,122.040001,119.169998,120.580002,72800800
2023-06-01,120.690002,123.489998,119.930000,122.769997,54375100
2023-06-02,124.919998,126.389999,124.019997,124.250000,61264400
2023-06-05,123.360001,125.800003,123.029999,125.300003,47950100
2023-06-06,125.070000,127.400002,125.000000,126.610001,45695200
2023-06-07,127.010002,127.370003,120.629997,121.230003,95663300
2023-06-08,123.010002,125.629997,122.260002,124.250000,62159300
2023-06-09,124.080002,125.800003,123.190002,123.430000,51396000
2023-06-12,124.019997,126.779999,123.529999,126.570000,51338000
2023-06-13,128.119995,128.410004,125.180000,126.660004,50564800
2023-06-14,126.699997,126.949997,124.120003,126.419998,52422500
2023-06-15,125.209999,127.690002,124.320000,127.110001,60458500
2023-06-16,127.709999,127.900002,125.300003,125.489998,84247100
2023-06-20,124.970001,127.250000,124.500000,125.779999,56930100
2023-06-21,125.639999,126.730003,123.849998,124.830002,52137700
2023-06-22,125.309998,130.330002,125.139999,130.149994,90354600
2023-06-23,129.110001,130.839996,128.279999,129.330002,71927800
2023-06-26,129.330002,131.490005,127.099998,127.330002,59989300
2023-06-27,128.630005,130.089996,127.550003,129.179993,46801000
2023-06-28,128.940002,131.479996,128.440002,129.039993,52149500
2023-06-29,128.770004,129.259995,127.260002,127.900002,40761000
2023-06-30,129.470001,131.250000,128.949997,130.360001,54350700
2023-07-03,130.820007,131.850006,130.070007,130.220001,28264800
2023-07-05,130.240005,131.399994,129.639999,130.380005,35895400
2023-07-06,128.250000,128.729996,127.370003,128.360001,40639900
2023-07-07,128.589996,130.970001,128.130005,129.779999,41992300
2023-07-10,129.070007,129.279999,125.919998,127.129997,61889300
2023-07-11,127.750000,129.770004,127.349998,128.779999,49951500
2023-07-12,130.309998,131.259995,128.830002,130.800003,54022800
2023-07-13,134.039993,134.669998,132.710007,134.300003,61170900
2023-07-14,134.059998,136.649994,134.059998,134.679993,54487100
2023-07-17,134.559998,135.619995,133.210007,133.559998,48450200
2023-07-18,132.710007,133.860001,131.350006,132.830002,54882900
2023-07-19,133.389999,135.990005,132.529999,135.360001,54531000
2023-07-20,134.070007,134.789993,129.330002,129.960007,59820600
2023-07-21,131.339996,131.369995,128.419998,130.000000,133307300
2023-07-24,130.309998,131.660004,128.350006,128.800003,45591100
2023-07-25,129.309998,129.580002,128.529999,129.130005,39236700
2023-07-26,126.510002,129.080002,126.110001,128.149994,53910100
2023-07-27,131.000000,132.630005,127.790001,128.250000,52610700
2023-07-28,129.690002,133.009995,129.330002,132.210007,46317400
2023-07-31,133.199997,133.869995,132.380005,133.679993,41901500
2023-08-01,133.550003,133.690002,131.619995,131.690002,42098500
2023-08-02,130.149994,130.229996,126.820000,128.210007,51027600
2023-08-03,127.480003,129.839996,126.410004,128.910004,88585200
2023-08-04,141.059998,143.630005,139.320007,139.570007,153128500
2023-08-07,140.990005,142.539993,138.949997,142.220001,71213100
2023-08-08,140.619995,140.839996,138.419998,139.940002,51710500
2023-08-09,139.970001,140.320007,137.100006,137.850006,50017300
2023-08-10,139.070007,140.410004,137.490005,138.559998,58928400
2023-08-11,137.399994,139.330002,137.000000,138.410004,42905800
2023-08-14,138.300003,140.589996,137.750000,140.570007,47148700
2023-08-15,140.050003,141.279999,137.229996,137.669998,42781500
2023-08-16,137.190002,137.270004,135.009995,135.070007,41675900
2023-08-17,135.460007,136.089996,133.529999,133.979996,48354100
2023-08-18,131.619995,134.070007,131.149994,133.220001,48497700
2023-08-21,133.740005,135.190002,132.710007,134.679993,41442500
2023-08-22,135.080002,135.649994,133.729996,134.250000,32905400
2023-08-23,134.500000,135.949997,133.220001,135.520004,42801000
2023-08-24,136.399994,136.779999,131.830002,131.839996,43646300
2023-08-25,132.470001,133.869995,130.580002,133.259995,44147500
2023-08-28,133.779999,133.949997,131.850006,133.139999,34108400
2023-08-29,133.380005,135.139999,133.250000,134.910004,38646100
2023-08-30,134.929993,135.679993,133.919998,135.070007,36137000
2023-08-31,135.059998,138.789993,135.000000,138.009995,58781300
2023-09-01,139.460007,139.960007,136.880005,138.119995,40991500
2023-09-05,137.729996,137.800003,135.820007,137.270004,40636700
2023-09-06,136.320007,137.449997,134.610001,135.360001,41785500
2023-09-07,133.899994,138.029999,133.160004,137.850006,48498900
2023-09-08,136.860001,138.850006,136.750000,138.229996,38348200
2023-09-11,138.750000,143.619995,138.639999,143.100006,56764500
2023-09-12,142.320007,143.000000,140.610001,141.229996,42668500
2023-09-13,140.949997,144.979996,140.869995,144.850006,60465200
2023-09-14,145.080002,145.860001,142.949997,144.720001,64033600
2023-09-15,142.690002,143.570007,140.089996,140.389999,102909300
2023-09-18,140.479996,141.750000,139.220001,139.979996,42823500
2023-09-19,138.699997,138.839996,135.559998,137.630005,61482500
2023-09-20,138.550003,139.369995,135.199997,135.289993,46263700
2023-09-21,131.940002,132.240005,129.309998,129.330002,70343300
2023-09-22,131.110001,132.029999,128.520004,129.119995,59904300
2023-09-25,129.360001,131.779999,128.770004,131.270004,46017800
2023-09-26,130.119995,130.389999,125.279999,125.980003,73048200
2023-09-27,125.760002,127.480003,124.129997,125.980003,66553400
2023-09-28,124.040001,126.580002,123.040001,125.980003,54555000
2023-09-29,128.199997,129.149994,126.320000,127.120003,62411700
2023-10-02,127.279999,130.470001,126.540001,129.460007,48029700
2023-10-03,128.059998,128.520004,124.250000,124.720001,51565000
2023-10-04,126.059998,127.360001,125.680000,127.000000,44203900
2023-10-05,126.709999,126.730003,124.330002,125.959999,39660600
2023-10-06,124.160004,128.449997,124.129997,127.959999,46836700
2023-10-09,126.220001,128.789993,124.760002,128.259995,38773700
2023-10-10,128.820007,130.740005,128.050003,129.479996,42178600
2023-10-11,129.740005,132.050003,129.610001,131.830002,40741800
2023-10-12,132.169998,134.479996,131.229996,132.330002,55528600
2023-10-13,132.979996,133.309998,128.949997,129.789993,45786600
2023-10-16,130.690002,133.070007,130.429993,132.550003,42832900
2023-10-17,130.389999,132.580002,128.710007,131.470001,49344600
2023-10-18,129.899994,130.669998,127.510002,128.130005,42699500
2023-10-19,130.570007,132.240005,127.470001,128.399994,60961400
2023-10-20,128.050003,128.169998,124.970001,125.169998,56406400
2023-10-23,124.629997,127.879997,123.980003,126.559998,48260000
2023-10-24,127.739998,128.800003,126.339996,128.559998,46477400
2023-10-25,126.040001,126.339996,120.790001,121.389999,74577500
2023-10-26,120.629997,121.639999,118.349998,119.570000,100419500
2023-10-27,126.199997,130.020004,125.519997,127.739998,125309300
2023-10-30,129.720001,133.000000,128.559998,132.710007,72485500
2023-10-31,132.750000,133.570007,131.710007,133.089996,51589400
2023-11-01,133.960007,137.350006,133.710007,137.000000,61529400
2023-11-02,138.729996,138.809998,136.470001,138.070007,52236700
2023-11-03,138.990005,139.490005,137.449997,138.600006,44059800
2023-11-06,138.759995,140.729996,138.360001,139.740005,44970400
2023-11-07,140.550003,143.369995,140.500000,142.710007,53553500
2023-11-08,142.970001,143.119995,141.220001,142.080002,44521700
2023-11-09,142.020004,142.649994,139.839996,140.600006,36235400
2023-11-10,140.460007,143.649994,139.910004,143.559998,49287800
2023-11-13,142.080002,143.229996,140.669998,142.589996,35680600
2023-11-14,145.000000,147.259995,144.679993,145.800003,56674600
2023-11-15,147.059998,147.289993,142.589996,143.199997,63875700
2023-11-16,140.910004,143.320007,139.520004,142.830002,49653500
2023-11-17,142.660004,145.229996,142.539993,145.179993,49636700
2023-11-20,145.130005,146.630005,144.729996,146.130005,41951200
2023-11-21,143.910004,144.050003,141.500000,143.899994,71226000
2023-11-22,144.570007,147.740005,144.570007,146.710007,45669100
2023-11-24,146.699997,147.199997,145.320007,146.740005,22378400
2023-11-27,147.529999,149.259995,146.880005,147.729996,53762400
2023-11-28,146.979996,147.600006,145.529999,147.029999,42711700
2023-11-29,147.850006,148.539993,145.970001,146.320007,40610900
2023-11-30,144.759995,146.929993,144.330002,146.089996,65814000
2023-12-01,146.000000,147.250000,145.550003,147.029999,39951800
2023-12-04,145.250000,145.350006,142.809998,144.839996,48294200
2023-12-05,143.550003,148.570007,143.130005,146.880005,46822400
2023-12-06,147.580002,147.850006,144.279999,144.520004,39679000
2023-12-07,146.149994,147.919998,145.339996,146.880005,52352800
2023-12-08,145.479996,147.839996,145.399994,147.419998,41906000
2023-12-11,145.660004,146.190002,143.639999,145.889999,50907300
2023-12-12,145.520004,147.500000,145.300003,147.479996,44944300
2023-12-13,148.119995,149.460007,146.820007,148.839996,52766200
2023-12-14,149.929993,150.539993,145.520004,147.419998,58400800
